,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,640415354,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,709,431715946496.0,1275487232.0,0.0,0.0,1.5624718592
1,2,640415502,False,0.0406268015503883,9040,1690,8630,0.000234223484430777,6.67592757963575e-07,0.000483935524243861,724.896301269531,5.71405526733398e-07,478678606,778,278580527104.0,698709632.0,338130.40625,466.453491210938,0.8559192992
2,2,640417707,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,589508455,6925444096.0,38315700.0,0.0,0.0,0.0469367325
3,1,640414637,True,0.226134061813354,7410,700,3930,0.00108036630125463,0.488147884607315,653.267517089844,1338.25732421875,2.63563355712891e-06,478678606,312782554,3969672.5,4407.552734375,2879311.0,2151.53759765625,5.39925209960937e-06
4,2,640414941,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,413,951051776.0,112570200.0,0.0,0.0,0.137898495
5,3,640420207,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,595,18756773888.0,150859808.0,0.0,0.0,0.1848032648
6,2,640414872,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,339,980030242240.0,3085587940.0,0.0,0.0,3.7798452265
7,3,640420715,False,0.210049256682396,8080,4970,5090,0.00437703468895671,2.25966986065904e-05,0.013613603900362,602.459860945864,1.06781000976562e-05,478678606,749,86172692480.0,385756192.0,5251532.0,8716.81640625,0.4725513352
8,2,640414247,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,156,30641483776.0,83042096.0,0.0,0.0,0.1017265676
9,1,640416484,True,0.390613675117493,7480,1290,3910,0.00388909988230939,0.342730498288969,2299.11622511944,6708.2335438411,9.48774702148437e-06,478678606,983,104519104.5,22598.2211914062,51955937.0,7745.099609375,2.76828209594727e-05
10,2,640415119,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,559,110148976640.0,336602688.0,0.0,0.0,0.4123382928
11,2,640415530,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,798,1374199072.0,48627900.0,0.0,0.0,0.0595691775
12,2,640414193,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,139,175771025408.0,642948288.0,0.0,0.0,0.7876116528
13,2,640415195,False,0.000655512092635036,7630,790,6740,5.92258428698944e-07,2.17336637575727e-09,7.58504825171258e-07,348.999969482422,1.44485827386379e-09,478678606,610,191433506816.0,542695488.0,411.637145996094,1.17947614192963,0.6648019728
14,3,640421931,False,0.138326436281204,9330,4060,1420,0.006156556286137,2.13590902489252e-06,0.00115366860055097,540.130027592829,1.50193747484088e-05,478678606,918,1385547472896.0,5740279168.0,6622379.83451843,12260.7140803337,7.0318419808
15,3,640420054,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,526,218282541056.0,1121490048.0,0.0,0.0,1.3738253088
16,2,640415356,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,711,19911256064.0,149905792.0,0.0,0.0,0.1836345952
17,1,640417662,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,177,3172499200.0,13496400.0,0.0,0.0,0.01653309
18,2,640415226,False,0.0784013345837593,8170,2630,7270,0.000946737585210578,2.03903873625677e-05,0.00561070768162608,275.164367675781,2.30963641357422e-06,478678606,628,30358931456.0,92466000.0,518799.6875,1885.41748046875,0.11327085
19,1,640416727,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,664,131251773440.0,442416608.0,0.0,0.0,0.5419603448
20,2,640416103,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,1120,6486335488.0,19517400.0,0.0,0.0,0.023908815
21,1,640417606,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,209,13604228096.0,129404704.0,0.0,0.0,0.1585207624
22,3,640418740,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,222,2606866176.0,35991000.0,0.0,0.0,0.044088975
23,1,640417547,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,263,14501419008.0,41650200.0,0.0,0.0,0.051021495
24,2,640415313,False,0.088286280632019,7940,5100,5940,0.000585825195443858,3.93998307117727e-05,0.02885945700109,732.476684570312,1.4291639251709e-06,478678606,681,3513347072.0,29610900.0,854554.5,1166.66442871094,0.0362733525
25,2,640417548,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,312782586,10601407488.0,25765200.0,0.0,0.0,0.03156237
26,3,640423109,False,0.636351704597473,6020,2470,3610,0.649491971910275,0.000472591833668536,0.272694455203576,577.018974464202,0.00158448373876953,478678606,484682516,417336967168.0,2736941312.0,746348720.0,1293456.11328125,3.3527531072
27,2,640415481,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,760,13815824384.0,50563800.0,0.0,0.0,0.061940655
28,3,640423183,False,0.327353477478027,5410,1040,4230,0.0362489776167978,2.17414316848132e-05,0.0198593182206617,913.431944527086,8.84320639282226e-05,478678606,943,1304406327296.0,3320362752.0,65940140.5,72189.4399414062,4.0674443712
29,3,640423332,False,0.0623766928911209,8200,4300,5600,0.000334247862874699,4.52196231040873e-05,0.0370786035026222,819.967106255487,8.15422401428222e-07,478678606,549009211,4208111616.0,14720400.0,545811.875,665.650939941406,0.01803249
30,3,640418826,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,263,28176291840.0,83300400.0,0.0,0.0,0.10204299
31,3,640418918,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,307,68835389440.0,479998784.0,0.0,0.0,0.5879985104
32,3,640423243,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,527696977,735304192.0,3337200.0,0.0,0.0,0.00408807
33,2,640416036,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,1083,34990368256.0,218750404.0,0.0,0.0,0.2679692449
34,2,640416220,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,302,268603222016.0,970404304.0,0.0,0.0,1.1887452724
35,2,640417523,False,0.21748349070549,7040,420,7050,0.0245686790494043,0.000453655607998371,0.320853352546692,707.261962890625,5.99371110351562e-05,478678606,312782550,25799294976.0,107853296.0,34605092.0,48928.25390625,0.1321202876
36,1,640417801,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,105,11917467648.0,87846304.0,0.0,0.0,0.1076117224
37,2,640415748,False,0.0140386708080769,4870,5440,8740,0.00019275079364244,3.05469443172695e-07,9.3033657587152e-05,304.559620173059,4.70229827880859e-07,478678606,942,346163027968.0,1256626784.0,116908.5859375,383.861083984375,1.5393678104
38,3,640421935,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,478678606,920,1377916567552.0,3671477888.0,0.0,0.0,4.4975604128
