,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,3,640756495,False,0.583564579486847,7140,3280,4990,0.0108658138203659,0.00301891640409625,1.94878617272049,645.525053319217,0.00221251098461914,518742338,958,49035356160.0,598271424.0,1165903078.625,1806131.41601562,0.7328824944
1,3,640754530,False,0.115007378160954,5100,2830,3110,6.99595685854317e-05,0.000113088980051665,0.0394823035614605,349.126002758385,1.42452573303223e-05,518742338,2,9452907008.0,102828600.0,4059910.0,11628.7814941406,0.125965035
2,3,640754700,False,0.0718535110354424,10450,6850,4720,8.8277122063029e-06,8.35183227567432e-06,0.00257515393999246,308.334010429411,1.79751011276245e-06,518742338,105,17119328768.0,175692608.0,452435.51171875,1467.3551940918,0.2152234448
3,1,640752712,False,0.611578643321991,6040,4490,4870,0.0310442199270626,0.068933017551899,46.5672149658203,675.542907714844,0.0063212639875,518742338,1104,18503780352.0,74858400.0,3485947136.0,5160215.5,0.09170154
4,3,640756217,False,0.615679383277893,3380,3480,5200,0.0112141162276901,0.00616025962372088,3.95151226783557,641.452229159265,0.00228343276875,518742338,827,67029014528.0,302588992.0,1195684114.0,1864026.75,0.3706715152
5,1,640754466,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,518742338,30,1533452672.0,22851900.0,0.0,0.0,0.0279935775
6,2,640752188,False,0.312190681695938,7430,4780,5750,0.000381545156294591,0.00106263789348304,0.664779007434845,625.593200683594,7.76907154296875e-05,518742338,609,7173843968.0,59682600.0,39675740.0,63420.9921875,0.073111185
7,3,640754793,False,0.361849367618561,11820,5230,5280,0.00265074690608346,0.00178654811246382,0.792549273435617,443.620447670236,0.000539748494140625,518742338,154,24466458880.0,246627008.0,195464056.0,440611.015625,0.3021180848
8,1,640752997,False,0.946786344051361,2550,3790,4690,0.560171727399219,0.116455672803698,134.494199266242,1154.89607357256,0.114062887569531,518742338,746,314773715520.0,799553676.0,107535331424.0,93112561.28125,0.9794532531
9,1,640754432,False,0.597669959068298,7750,3200,5360,0.0125478286593681,0.0271515343338251,15.2135915756226,560.321594238281,0.002555005009375,518742338,50,8045644800.0,76817696.0,1168673024.0,2085718.375,0.0941016776
10,3,640756001,False,1.0,8250,1700,1500,0.08947398654387,0.146643796243709,241.216860239481,1644.91691035194,0.0182188082125,518742338,696,45716101120.0,101419200.0,24464020992.0,14872496.5,0.12423852
11,1,640753637,False,0.999997794628143,7670,460,3640,0.0281637825536645,0.236914753913879,765.019836425781,3229.09326171875,0.005734745625,518742338,281,22064890880.0,19759956.0,15116758016.0,4681425.0,0.0242059461
12,2,640752630,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,518742338,549009227,1933321216.0,20026800.0,0.0,0.0,0.02453283
13,3,640754754,False,0.00596930366009474,5210,6730,5780,3.61706686707941e-07,4.52453077947543e-07,2.02607592940187e-05,44.7798021088227,7.36511807382107e-08,518742338,133,8485282304.0,132883200.0,2692.31452941895,60.1234128475189,0.16278192
14,3,640754845,False,0.583564579486847,7140,3280,4990,0.0108542949724982,0.00581543525691739,3.75578943337158,645.831183298638,0.00221016550200195,518742338,186,34466054144.0,310246208.0,1165219429.75,1804216.73632812,0.3800516048
