,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,1,632515830,False,0.0651991069316864,5820,2670,5610,0.000115545912964273,5.18927515263393e-06,0.00116166661071202,223.859128017598,4.32220535507202e-06,297233422,826,89324859392.0,679927504.0,789849.079101562,3528.33090209961,0.8329111924
1,2,632515185,False,0.344274550676346,7400,3570,10680,0.00895901572545727,0.00156898109707981,0.729230165481567,464.779418945312,0.000335128303125,297233422,755,33738563584.0,174364192.0,127151624.0,273574.125,0.2135961352
2,3,632517196,False,0.693017184734344,8470,830,6490,7.01466363111489,0.0226589298001731,13.4161654094912,592.091750484555,0.262396271167187,297233422,254,2035378221417.28,9453272488.0,126826667360.0,214201037.6875,11.5802587978
3,2,632515304,False,0.449941784143448,6070,1730,6430,0.0134838734799723,0.0370201952755451,10.6082944869995,286.554260253906,0.00050438885,297233422,927,1026149184.0,11122200.0,117987568.0,411746.0,0.013624695
4,2,632514932,False,0.308834731578827,6730,1590,7590,0.0121698589839035,0.000219082846712567,0.10102209408804,461.113663638758,0.000455235744140625,297233422,369,403775876096.0,1696257928.0,171359528.0,371621.015625,2.0779159618
5,2,632515536,False,0.0215586125850677,8720,5120,5920,2.876280088184e-05,8.97953286767006e-05,0.0161412972956896,179.756530761719,1.07592496185303e-06,297233422,607344830,810397888.0,9781200.0,157881.25,878.306091308594,0.01198197
6,1,632515802,False,0.0235520005226135,9840,6190,4040,5.64099378458242e-05,6.31819011687185e-06,0.000247869989834726,39.2311668395996,2.11011648254394e-06,297233422,863,2956345600.0,272632512.0,67577.4140625,1722.54406738281,0.3339748272
7,2,632514798,False,0.209279716014862,11780,7360,5860,0.00396181051070058,0.000479448674013838,0.024180768057704,50.4345321655273,0.0001481987390625,297233422,190,476462240.0,252328496.0,6101497.0,120978.5625,0.3091024076
8,2,632515132,False,0.199013352394104,3810,4350,7680,0.00143061375593795,0.000578097999095917,0.221258491277695,382.735229492188,5.35147135742187e-05,297233422,675,13833694208.0,75567600.0,16719973.0,43685.48046875,0.09257031
9,3,632516692,False,0.664927244186401,6510,1380,6800,0.634804074014192,0.000646403254315104,0.315261045546467,487.71574623414,0.0237460027597345,297233422,453,7199074003328.0,29988234000.0,9454122004.93213,19384492.0487629,36.73558665
10,2,632514849,False,0.0414331704378128,5880,3660,7030,9.04636754986622e-06,1.47705520703312e-06,0.000127230450743809,86.1379089355469,3.3839585723877e-07,297233422,255,50700161024.0,187021792.0,23794.8671875,276.241516113281,0.2291016952
11,3,632516886,False,0.344274550676346,7400,3570,10680,0.0117901357661303,0.00103239579933362,0.487404799260619,472.110405306982,0.00044103150546875,297233422,755,71419101184.0,348728384.0,169971888.0,360025.71875,0.4271922704
12,1,632516310,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,297233422,102,3361757184.0,50563800.0,0.0,0.0,0.061940655
13,3,632516395,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,297233422,576073699,3933815680.0,45115200.0,0.0,0.0,0.05526612
14,3,632516719,False,0.341754347085953,10320,3740,7520,0.0883018903913603,5.56439376722915e-05,0.00973438584052851,174.940635902837,0.0033030930625,297233422,512,11556960340352.0,48458153984.0,471710368.0,2696402.5,59.3612386304
15,3,632516446,False,0.122087180614471,6340,890,7530,0.00016578578893282,8.69966652258258e-06,0.00441543921782531,507.541203604037,6.20151943359375e-06,297233422,113,134593462272.0,581914816.0,2569409.5,5062.46484375,0.7128456496
16,3,632516592,False,0.418473958969116,8320,5540,5930,0.0548453776764287,5.06485816882389e-05,0.00974589049075441,192.42178489309,0.002051591259375,297233422,313,4943433394672.0,33066441728.0,322261920.0,1674768.375,40.5063911168
17,3,632516620,False,0.288941502571106,3560,3820,2050,0.0199453247264204,0.000108980374155384,0.0227833978808554,209.059640852131,0.000746091204176474,297233422,345,1406065329152.0,5588658040.0,127328619.745361,609054.044225693,6.846106099
18,2,632515300,False,0.209681764245033,9070,3900,10070,0.00415227776639928,0.000356759764739988,0.165354908742725,463.490912051807,0.000155323513720703,297233422,922,63507011648.0,355406404.0,58768193.5,126794.705078125,0.4353728449
19,1,632516256,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,297233422,177,1477757696.0,13496400.0,0.0,0.0,0.01653309
20,2,632515201,False,0.332527339458466,4560,4900,8610,0.00306130343835781,0.000265738897724077,0.110146768391132,414.492462158203,0.000114513631640625,297233422,783,66630696960.0,351775808.0,38746968.0,93480.515625,0.4309253648
21,2,632514833,False,0.0939861461520195,12380,7080,6930,0.000436071916616767,5.19383554231205e-05,0.00352386401976197,67.8470465815581,1.63120643979877e-05,297233422,235,7335332192.0,256380296.0,903449.300450325,13315.9709371328,0.3140658626
22,2,632514733,False,0.324213474988937,8480,5750,5800,0.00262014413455903,0.000500879541505128,0.118791960179806,237.166732788086,9.80112642578125e-05,297233422,100,29756799680.0,159737408.0,18975520.0,80009.1953125,0.1956783248
23,2,632516231,False,0.546224355697632,9780,2510,9850,0.289244291059253,0.0524841211736202,25.0633125305176,477.540863037109,0.0108197096,297233422,312782636,33426108416.0,168287392.0,4217839616.0,8832416.0,0.2061520552
24,2,632515162,False,0.0137410471215844,6790,4830,7640,1.14896172030867e-05,8.90359274308139e-07,6.60970617900603e-05,74.2363891601562,4.29790061187744e-07,297233422,718,42438520832.0,394053312.0,26045.765625,350.849029541016,0.4827153072
25,2,632515298,False,0.205273628234863,10560,3320,7230,0.00339699852662975,5.65065974719909e-05,0.0148652187320486,263.07049790809,0.000127070917926025,297233422,920,539477622784.0,1835738944.0,27288660.9375,103731.361572266,2.2487802064
26,3,632516830,False,0.576735615730286,8360,260,6990,0.392158503183415,0.0262284368713948,15.0141275748719,572.436994567777,0.014669403175,297233422,671,77613850624.0,456566400.0,6854946176.0,11975023.0,0.55929384
27,3,632516936,False,0.308031141757965,9210,1840,4080,0.00524206126833998,0.000492352418688916,0.14744557566385,299.471618432347,0.00019608885078125,297233422,834,63338276864.0,325117792.0,47937180.0,160072.53125,0.3982692952
28,1,632515928,False,0.503563821315765,8940,390,4390,0.0504681644493273,0.00675084721297026,3.13022494316101,463.678863525391,0.001887853625,297233422,671,35093221376.0,228283200.0,714577792.0,1541105.0,0.27964692
29,1,632516134,False,0.366775006055832,11650,5410,3290,0.180164325801061,0.000101972153133426,0.0115976445061658,113.733447316649,0.00673937479736786,297233422,343,5689105500656.0,53951302172.0,625708023.235586,5501530.44683091,66.0903451607
30,2,632516266,False,0.0998179540038109,9230,5470,8380,8.67496634719095e-05,1.39715148179675e-05,0.00284468964673579,203.606384277344,3.24502918701172e-06,297233422,589508447,34660024320.0,189600304.0,539354.0,2649.00341796875,0.2322603724
31,3,632516768,False,0.347627878189087,4020,3980,6070,0.0178468959014507,0.000420214959958761,0.145601768069328,346.493537697033,0.00066759565144043,297233422,589,254301212672.0,1296898240.0,188830676.75,544976.041992188,1.588700344
32,3,632517211,False,0.114278174936771,9050,2510,3730,0.00140233419448487,8.41759904403882e-06,0.00127454267394588,151.414039475839,5.24568650634766e-05,297233422,294,1141570260992.0,5087190592.0,6483841.5,42821.9306640625,6.2318084752
33,3,632516531,False,0.568549156188965,8170,1550,8700,0.0876115382215957,0.0196303177546058,10.7364655296393,546.932844585272,0.00327726918203125,297233422,312782620,29464239104.0,136285200.0,1463221352.0,2675321.78125,0.16694937
34,1,632514845,False,0.338815987110138,8800,2430,1970,0.00522633607004622,0.021978784352541,9.72244739532471,442.356018066406,0.00019550062109375,297233422,312782598,1156083456.0,7261200.0,70596632.0,159592.34375,0.00889497
35,2,632514819,False,0.0180554278194904,7270,2840,6630,5.34018874816611e-06,3.01807062896842e-07,1.67804701050045e-05,55.5999946594238,1.99759487915039e-07,297233422,218,67820863488.0,540308672.0,9066.6337890625,163.068969726562,0.6618781232
36,3,632516884,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,297233422,753,1274718336.0,29968200.0,0.0,0.0,0.036711045
37,2,632514922,False,0.38460835814476,10920,7280,5770,0.114563417733958,0.000251057412242517,0.0247141234576702,98.4401321411133,0.00428545333125,297233422,354,679193348400.0,13934380032.0,344376000.0,3498329.25,17.0696155392
38,3,632517108,False,1.0,7810,1030,7450,0.66128967820702,0.162211343375306,265.603821162368,1637.3936349682,0.02473674503125,297233422,1046,62398641024.0,124487356.0,33064317440.0,20193261.25,0.1524970111
39,2,632514697,False,0.0195655226707458,6090,5610,5720,1.68232529458088e-05,6.04818706051446e-06,0.000384671409847215,63.6011123657227,6.2930442199707e-07,297233422,38,11547207680.0,84937504.0,32673.029296875,513.717895507812,0.1040484424
40,1,632516128,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,297233422,350,1502451968.0,12030300.0,0.0,0.0,0.0147371175
41,1,632514830,False,0.156318411231041,8020,1670,2280,0.00058016493727634,0.000161153919179924,0.0946474671363831,587.310974121094,2.17021263183594e-05,297233422,312782616,29285869568.0,109932304.0,10404814.0,17716.021484375,0.1346670724
42,2,632514937,False,0.570066034793854,9670,2300,8990,0.10997192181648,0.0695648044347763,41.4806632995605,596.2880859375,0.0041137000625,297233422,377,11993649152.0,48273300.0,2002408448.0,3358122.5,0.0591347925
43,1,632516283,False,0.306555479764938,9460,3420,1450,0.0144717088230818,0.000687319203279912,0.309743195772171,450.654022216797,0.00054134063046875,297233422,139,114092597248.0,642948288.0,199148848.0,441910.71875,0.7876116528
44,1,632515049,False,0.21252179145813,4160,2320,5620,0.00263174052167772,0.000373421557014808,0.158192723989487,423.630401611328,9.84450482421875e-05,297233422,588,52466253824.0,215208000.0,34044340.0,80363.3046875,0.2636298
45,1,632515638,False,0.0255612917244434,10440,6820,4940,3.88828179605325e-05,2.79279101960128e-05,0.00173041434027255,61.960033416748,1.45448263549805e-06,297233422,1069,469383008.0,42514200.0,73567.1796875,1187.33276367188,0.052079895
46,1,632516153,False,0.0106136156246066,7490,4410,3060,4.61132504611411e-06,1.16498931674869e-05,0.00101984816137701,87.5414199829102,1.72495013427734e-07,297233422,321,1643043072.0,12087000.0,12326.904296875,140.812255859375,0.014806575
47,3,632516495,False,0.0979651063680649,7030,3190,8140,0.000133324660151057,1.11489179862528e-05,0.000898112547432448,80.556027817217,4.98725177969932e-06,297233422,178,38084884480.0,365167808.0,327961.790283203,4071.22594261169,0.4473305648
48,2,632514995,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,297233422,470,11971347456.0,87570000.0,0.0,0.0,0.10727325
49,3,632517169,False,0.158902958035469,6210,1240,6860,0.000110962040183912,6.78032078087266e-06,0.00504311327488261,743.786826297257,4.15073724365234e-06,297233422,1128,135827484672.0,499734016.0,2520215.25,3388.35693359375,0.6121741696
50,1,632515983,False,0.194563537836075,8650,3100,1500,0.00199015427336926,0.00293264375068247,1.0147887468338,346.032043457031,7.44453458984375e-05,297233422,598,2611191040.0,20722500.0,21028960.0,60771.7109375,0.0253850625
51,1,632516150,False,0.0123892538249493,8870,3490,3430,8.91601401027835e-06,3.34467245011183e-06,0.000408149702707306,122.029800415039,3.33519745635986e-07,297233422,325,8355388416.0,81401400.0,33223.95703125,272.261016845703,0.099716715
52,1,632516082,False,0.102734968066216,8780,3810,950,0.000177852177549794,2.53464768320555e-05,0.00965534709393978,380.934478759766,6.65288468017578e-06,297233422,427,31188469760.0,214267504.0,2068827.125,5430.92626953125,0.2624776924
53,3,632516890,False,0.00435837917029858,5080,6200,5710,5.12649407384842e-07,2.00758631490886e-06,0.000190469763933774,94.8750061301457,1.91765849351883e-08,297233422,763,507299744.0,7797600.0,1485.20703125,15.6543550491333,0.00955206
54,2,632515346,False,0.408087253570557,3820,2770,6410,0.112257300416133,0.00316029802891363,1.84165311716008,582.746658799505,0.00419918881210937,297233422,972,237757974080.0,1084679104.0,1997602653.0,3427909.234375,1.3287319024
55,2,632516182,False,0.574987053871155,7440,1200,7320,0.0522520114586896,0.0900845155119896,49.2827072143555,547.071899414062,0.001954581671875,297233422,312782570,3508399360.0,17712000.0,872895296.0,1595576.875,0.0216972
