,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,641434265,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,595884140,162,8609400832.0,91564200.0,0.0,0.0,0.112166145
1,2,641434711,False,0.0547573603689671,7820,4560,6010,0.000328692404795092,2.99644509989425e-06,0.000842603372050488,281.201004510386,1.35592499006096e-06,595884140,824,25529674944.0,369396904.0,311255.07693541,1106.87754290691,0.4525112074
2,3,641436268,False,0.187850177288055,7410,2320,1010,0.00844714224066601,0.000160522501938003,0.0389313040336194,242.528639683522,3.48462303710937e-05,595884140,527,22122660864.0,177208192.0,6898946.0,28445.90234375,0.2170800352
3,1,641435160,False,0.187850177288055,7410,2320,1010,0.00845894079856985,5.21073880477411e-05,0.0126419893589513,242.614144224014,3.48949018927813e-05,595884140,1011,115056942080.0,546671696.0,6911017.76367188,28485.6341981888,0.6696728276
4,1,641435577,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,595884140,437,115179225088.0,831773696.0,0.0,0.0,1.0189227776
5,3,641436679,False,0.632675528526306,8450,890,4740,2.08751613934789,0.00209597048190776,0.744700247775853,355.300923464354,0.00861144115046387,595884140,879,323479149828.984,3353934580.0,2497675912.75,7029747.87792969,4.1085698605
6,1,641435150,False,0.0868004113435745,11880,4630,2100,0.00465419940463257,7.13240342520294e-06,0.000636111944913864,89.1861953735352,1.91995470214844e-05,595884140,1025,366308065280.0,2197449984.0,1397824.125,15673.099609375,2.6918762304
7,3,641436040,False,0.0910846143960953,7580,2630,6570,0.00191343828586407,5.61077692905758e-06,0.00140463388406463,250.345701107843,7.89333355712891e-06,595884140,215,134144102400.0,1148421632.0,1613111.9375,6443.53759765625,1.4068164992
8,2,641434971,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,595884140,526157192,29269669888.0,167212800.0,0.0,0.0,0.20483568
9,3,641436141,False,0.299600094556808,4910,2990,9980,0.0459967018377969,2.77159049158338e-05,0.00642743772170394,231.904306975451,0.000189746025683594,595884140,345,1273526416384.0,5588658040.0,35920751.5,154894.71484375,6.846106099
10,3,641437124,False,0.0691398531198502,4960,3660,4830,0.00112901778379509,7.49541463024428e-06,0.00220011125384558,293.527624871885,4.65743474731445e-06,595884140,250,51606786048.0,507241792.0,1115988.375,3801.98754882812,0.6213711952
11,1,641435131,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,595884140,1051,16943.8828125,1800.0,0.0,0.0,2.205e-06
12,1,641435404,False,0.178331643342972,3600,4880,3590,0.00369958917602268,4.65357261418831e-05,0.0262455735355616,563.987609863281,1.52615799560547e-05,595884140,694,35971080192.0,267717600.0,7026402.0,12458.4326171875,0.32795406
13,1,641435118,False,0.0132647585123777,10780,7170,4860,5.12001364008287e-05,4.05552418669686e-06,0.000307712907670066,75.875,2.11211282730102e-07,595884140,1069,3334707968.0,42514200.0,13082.16796875,172.417373657227,0.052079895
14,1,641435225,False,0.530654966831207,8110,1060,4480,0.256684496258746,0.00151916034519672,0.397525101900101,261.674224853516,0.001058877290625,595884140,940,21965041664.0,568991680.0,226188480.0,864389.625,0.697014808
15,3,641436718,False,0.463779270648956,9740,2620,2150,0.121245064662369,3.98056929329968e-05,0.0161804966877178,406.486999609673,0.000500161277531648,595884140,909,1342782730240.0,10257199168.0,165966577.163086,408294.920433998,12.5650689808
16,2,641434586,False,0.0757271647453308,7330,3990,8030,0.000773302248343667,1.19077299913459e-06,0.000303895360599497,255.208474512234,3.19003368530273e-06,595884140,637,351578011648.0,2186906432.0,664590.71875,2604.10913085938,2.6789603792
17,3,641437103,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,595884140,196,15819295232.0,198259200.0,0.0,0.0,0.24286752
