,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,633042311,False,0.442500114440918,6780,1390,8000,0.00347578618710713,0.00277570495381951,1.49285566806793,537.829406738281,0.00039473400859375,120437703,182305705,30592854016.0,116090096.0,173305760.0,322231.84375,0.1422103676
1,1,633043712,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,120437703,286,2748218368.0,29599200.0,0.0,0.0,0.03625902
2,2,633041548,False,0.471314936876297,9820,6700,6590,0.00203917852154816,0.00215202430263162,0.341739386320114,158.799041748047,0.000231583034375,120437703,105,4188875008.0,87846304.0,30020542.0,189047.375,0.1076117224
3,1,633042980,False,0.0368797890841961,3800,5260,3950,2.92927505865195e-06,3.31622260318909e-07,0.000182584961294197,550.581115722656,3.32668473815918e-07,120437703,952,105890234368.0,818901888.0,149519.171875,271.566101074219,1.0031548128
4,1,633043610,False,0.000476302811875939,5340,4530,5590,1.1022571851654e-08,8.42242098286761e-09,1.55247630573285e-06,184.326599121094,1.25179851055145e-09,120437703,436,6183816192.0,121328096.0,188.358993530273,1.02187633514404,0.1486269176
5,2,633041976,False,0.162027224898338,7130,2820,8730,0.000221815569700632,3.01883665088098e-05,0.0064050666987896,212.170043945312,2.51908904296875e-05,120437703,603,12908592128.0,681189312.0,4363063.0,20563.9921875,0.8344569072
6,1,633043516,False,0.716388881206512,7860,2000,1960,0.73688352158022,0.00455610110220398,2.32710301810992,510.766325396994,0.0836855234130874,120437703,453,3477912070400.0,14994117000.0,34892854924.5933,68314712.9902755,18.367793325
7,2,633041788,False,0.207840755581856,7350,5730,9180,0.000351492187003066,0.000101813377114013,0.0343706272542477,337.584594726562,3.99178523925781e-05,120437703,311,42312241152.0,320056192.0,11000532.0,32586.001953125,0.3920688352
8,3,633044219,False,0.31156724691391,3060,2810,6250,0.00785173652280387,0.000825774861826999,0.399812038243137,484.165910982767,0.000891696803320312,120437703,363,192881819648.0,881494208.0,352431996.0,727915.7578125,1.0798304048
9,2,633042387,False,1.0,7570,1480,6640,0.357552984206048,0.0988806933164597,110.078788757324,1113.24853515625,0.0406061579,120437703,986,63588315136.0,335231104.0,36901834752.0,33147884.0,0.4106581024
10,3,633044925,False,0.869135558605194,7730,4260,8230,0.25302746016779,0.0497858132651626,36.2365781858549,727.849477779071,0.0287355257946564,120437703,1014,76894547200.0,471169808.0,17073581586.4062,23457572.0772705,0.5771830148
11,1,633043323,False,0.439673662185669,11470,5230,4680,0.0076101833280205,0.00184704852290452,0.539419054985046,292.043792724609,0.0008642643734375,120437703,651,56570368000.0,381972608.0,206043296.0,705521.9375,0.4679164448
12,1,633043876,False,0.296903520822525,4800,2350,5000,0.00127630743367269,0.000109170799375045,0.0423435838490696,387.865474022982,0.000144946185516357,120437703,48,238137189376.0,1083837596.0,45893568.125,118323.416748047,1.3277010551
13,3,633044850,False,0.446542143821716,6660,1090,8080,0.00330061162471974,0.00180913604079754,0.966520425271674,534.24419362382,0.000374839989372625,120437703,182305701,44862373888.0,169136992.0,163474357.437012,305991.828059286,0.2071928152
14,3,633044308,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,120437703,452,3706098944.0,36234000.0,0.0,0.0,0.04438665
15,1,633041695,False,0.619814276695251,7920,1920,2380,0.0328186097429732,0.0446495302021503,21.5085201263428,481.718841552734,0.003727105375,120437703,312782620,15950216192.0,68142600.0,1465646464.0,3042535.0,0.083474685
16,2,633041925,False,0.997076630592346,8050,2560,6120,0.0210479300827342,0.0990278124809265,135.252319335938,1365.80139160156,0.002390346634375,120437703,531,7863959552.0,19704600.0,2665092864.0,1951303.375,0.024138135
17,1,633043893,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,120437703,23,29569089536.0,222466496.0,0.0,0.0,0.2725214576
18,3,633044009,False,0.134827703237534,8400,6090,5300,0.000549224269243484,0.000266036304575972,0.0503949280752268,189.428762948537,6.23736575683594e-05,120437703,606826647,14343432704.0,191392192.0,9645195.75,50917.271484375,0.2344554352
19,3,633045005,False,1.0,8050,1810,9540,0.200415417333937,0.206861066770039,300.268178188049,1451.54514997183,0.022760543028125,120437703,1114,48763023360.0,89818908.0,26969759872.0,18580035.125,0.1100281623
