,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,1,641573426,False,0.24439549446106,8670,3310,1220,0.00362001300645143,0.00019149761646986,0.209890633821487,1096.04821777344,6.38306060546875e-05,617901499,1023,152904941568.0,272100608.0,57111368.0,52106.6171875,0.3333232448
1,1,641574784,False,0.493994951248169,2390,3410,4730,0.186578957917587,0.01140430662781,13.9234676361084,1220.89562988281,0.00328989093125,617901499,288,117592735744.0,235492192.0,3278867968.0,2685625.25,0.2884779352
2,3,641577227,False,0.394091993570328,8840,6020,4590,0.00393731518451009,1.3219196927642e-06,0.000994629998867396,752.413330637032,6.94255004077911e-05,617901499,1065,6004037217216.0,42872406088.0,42642181.21875,56673.8778839111,52.5186974578
3,1,641574413,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,617901499,534,24539627520.0,116820000.0,0.0,0.0,0.1431045
4,1,641573589,False,0.341485738754272,5670,5490,1740,0.000490933259213592,1.3576221817857e-06,0.00226137693971395,1665.689453125,8.65647924804687e-06,617901499,961,2339308306432.0,5205066240.0,11770617.0,7066.513671875,6.376206144
5,1,641573636,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,617901499,944,273719590912.0,474029088.0,0.0,0.0,0.5806856328
6,2,641572625,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,617901499,600,66866036736.0,147310208.0,0.0,0.0,0.1804550048
7,3,641575445,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,617901499,576073699,15164206592.0,45115200.0,0.0,0.0,0.05526612
8,2,641572883,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,617901499,841,3296496384.0,134749792.0,0.0,0.0,0.1650684952
9,1,641574074,False,0.76478123664856,8140,840,4790,1.07416883109426,0.00919337670171286,8.32637844848069,905.693165703672,0.0189404975539062,617901499,879,543536032264.219,1681822812.0,14003493216.0,15461630.65625,2.0602329447
10,3,641576489,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,617901499,576,1149069312.0,5065200.0,0.0,0.0,0.00620487
11,1,641573363,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,617901499,1072,16191665152.0,77890496.0,0.0,0.0,0.0954158576
12,2,641572271,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,617901499,58,4260924928.0,19511100.0,0.0,0.0,0.0239010975
13,1,641575242,False,0.710545837879181,6910,3090,2850,0.113223086166254,0.000607720646286642,0.667075967925182,1097.66875948879,0.00199642879638672,617901499,73,195221469596.0,2681721944.0,1788912261.5,1629737.79296875,3.2851093814
14,1,641574167,False,0.123842254281044,8080,3060,900,0.000599997282551484,8.16936735645868e-05,0.12478419393301,1527.46459960938,1.05795725341797e-05,617901499,816,70035202048.0,105716704.0,13191774.0,8636.3857421875,0.1295029624
15,2,641573049,False,0.255551934242249,7690,2660,9480,0.00158760273439229,4.1802090173057e-05,0.0270250849058042,646.500804001014,2.79937239257812e-05,617901499,1011,244002707968.0,546671696.0,14773849.0,22852.01953125,0.6696728276
16,2,641572282,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,617901499,75,598278272.0,5153400.0,0.0,0.0,0.006312915
17,2,641572579,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,617901499,531,9972914176.0,19704600.0,0.0,0.0,0.024138135
18,1,641574941,False,0.615464389324188,7410,3060,4390,0.0810019205357191,0.00215792399831116,1.79307377338409,830.925415039062,0.001428282625,617901499,218,115024207872.0,540308672.0,968813312.0,1165945.0,0.6618781232
19,3,641576981,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,617901499,911,907502784.0,6123600.0,0.0,0.0,0.00750141
20,1,641574866,False,0.377850830554962,8340,2260,1850,0.0214058279966069,0.00862520188093185,10.399619102478,1205.72473144531,0.000377442559375,617901499,249,19735576576.0,35722800.0,371503520.0,308116.375,0.04376043
21,2,641572405,False,0.219032630324364,8650,2900,9910,0.00319188473377337,0.00128612876869738,1.26349306106567,982.400146484375,5.62815483398437e-05,617901499,249,16225370112.0,35722800.0,45135512.0,45944.12109375,0.04376043
22,2,641573081,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,617901499,1056,1424699293696.0,2562201088.0,0.0,0.0,3.1386963328
23,3,641575651,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,617901499,187,242463776768.0,490716080.0,0.0,0.0,0.601127198
24,1,641572416,False,0.22376337647438,9040,1820,1660,0.00217734410485902,0.000593987118918449,0.694070518016815,1168.494140625,3.839245703125e-05,617901499,312782582,23699195904.0,52763400.0,36621520.0,31340.78125,0.064635165
25,2,641573100,False,0.0876263827085495,6110,3340,6180,0.0003147070793635,2.07081068443707e-05,0.0116142528358485,560.855365636947,5.54913575439453e-06,617901499,1083,27678352128.0,218750404.0,2540622.5,4529.90673828125,0.2679692449
26,2,641572674,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,617901499,651,100773339136.0,381972608.0,0.0,0.0,0.4679164448
27,1,641574923,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,617901499,226,73953738752.0,251989200.0,0.0,0.0,0.30868677
28,3,641576107,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,617901499,356,2023919936.0,11210400.0,0.0,0.0,0.01373274
29,3,641576486,False,0.38947531580925,7240,3180,4900,0.0073706437547515,0.000326599457344546,0.135708343492106,415.519194659715,0.000129964355664062,617901499,575,72469835776.0,324842400.0,44083824.0,106093.3515625,0.39793194
30,2,641572354,False,0.0476842410862446,1860,2780,6230,0.000184572986944126,6.06226213764637e-06,0.00290573554652862,479.31539094691,3.25452024536133e-06,617901499,184,159562457480.0,438244200.0,1273421.75,2656.75122070312,0.536849145
31,2,641572837,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,617901499,803,1263340991232.0,4214164736.0,0.0,0.0,5.1623518016
